loan_id,origination_date,loan_product,monthly_income_inr,cibil_score,loan_amount_inr,interest_rate_pct,dti_ratio,days_past_due,ind_as_stage,default_flag,is_approved,decision_reason,risk_tier
LN042878,2025-02-06,Personal Loan,88800.0,683,279000.0,17.62,0.488,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN042879,2025-08-07,Two-Wheeler,52300.0,777,41000.0,16.05,0.519,0,Current,0,True,Approved,Tier 2: Prime
LN042881,2025-09-03,Consumer Durable,16400.0,787,68000.0,15.88,0.455,17,Stage 1,0,True,Approved,Tier 2: Prime
LN042882,2025-04-05,Two-Wheeler,34000.0,710,108000.0,17.17,0.406,1,Stage 1,0,True,Approved,Tier 3: Near Prime
LN042886,2025-02-11,Consumer Durable,63400.0,850,38000.0,14.83,0.39,0,Current,0,True,Approved,Tier 1: Prime Plus
LN042887,2026-03-03,Two-Wheeler,72000.0,851,71000.0,14.82,0.235,0,Current,0,True,Approved,Tier 1: Prime Plus
LN042890,2026-02-02,Personal Loan,90100.0,699,486000.0,17.35,0.419,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN042892,2025-11-09,Two-Wheeler,72000.0,731,118000.0,16.82,0.346,0,Current,0,True,Approved,Tier 3: Near Prime
LN042893,2026-02-09,Two-Wheeler,52400.0,681,112000.0,17.65,0.313,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN042898,2025-03-07,Two-Wheeler,64300.0,762,65000.0,16.3,0.491,0,Current,0,True,Approved,Tier 2: Prime
LN042899,2025-08-08,Personal Loan,37800.0,790,98000.0,15.83,0.373,9,Stage 1,0,True,Approved,Tier 2: Prime
LN042900,2025-03-23,Personal Loan,68400.0,676,416000.0,17.73,0.463,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN042901,2026-06-10,Two-Wheeler,124500.0,760,81000.0,16.33,0.132,0,Current,0,True,Approved,Tier 2: Prime
LN042904,2026-03-18,Two-Wheeler,64300.0,773,126000.0,16.12,0.293,0,Current,0,True,Approved,Tier 2: Prime
LN042906,2025-08-18,Personal Loan,96700.0,755,129000.0,16.42,0.452,14,Stage 1,0,True,Approved,Tier 2: Prime
LN042907,2026-06-27,Personal Loan,103000.0,724,490000.0,16.93,0.356,0,Current,0,True,Approved,Tier 3: Near Prime
LN042910,2024-08-13,Consumer Durable,45800.0,742,61000.0,16.63,0.511,0,Current,0,True,Approved,Tier 3: Near Prime
LN042911,2024-10-18,Consumer Durable,30400.0,759,20000.0,16.35,0.416,0,Current,0,True,Approved,Tier 2: Prime
LN042913,2026-02-16,Consumer Durable,113300.0,705,18000.0,17.25,0.505,0,Current,0,True,Approved,Tier 3: Near Prime
LN042914,2026-04-27,Two-Wheeler,37100.0,771,97000.0,16.15,0.203,0,Current,0,True,Approved,Tier 2: Prime
LN042916,2026-07-13,Two-Wheeler,38900.0,783,61000.0,15.95,0.408,0,Current,0,True,Approved,Tier 2: Prime
LN042918,2025-07-12,Personal Loan,70300.0,721,562000.0,16.98,0.441,0,Current,0,True,Approved,Tier 3: Near Prime
LN042920,2026-06-05,Personal Loan,57900.0,802,456000.0,15.63,0.481,84,Stage 2,0,True,Approved,Tier 1: Prime Plus
LN042925,2026-07-10,Personal Loan,87500.0,706,364000.0,17.23,0.444,0,Current,0,True,Approved,Tier 3: Near Prime
LN042927,2024-10-07,Consumer Durable,53700.0,786,73000.0,15.9,0.249,22,Stage 1,0,True,Approved,Tier 2: Prime
LN042929,2025-04-12,Personal Loan,60700.0,690,463000.0,17.5,0.519,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN042931,2025-12-09,Two-Wheeler,63300.0,741,127000.0,16.65,0.217,0,Current,0,True,Approved,Tier 3: Near Prime
LN042936,2025-05-24,Two-Wheeler,38300.0,873,129000.0,14.45,0.387,137,Stage 3 (Default),1,True,Approved,Tier 1: Prime Plus
LN042937,2026-05-03,Personal Loan,66200.0,799,265000.0,15.68,0.383,0,Current,0,True,Approved,Tier 2: Prime
LN042941,2026-07-16,Two-Wheeler,40000.0,672,106000.0,17.8,0.422,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN042943,2025-03-24,Consumer Durable,64300.0,755,30000.0,16.42,0.226,0,Current,0,True,Approved,Tier 2: Prime
LN042944,2025-05-14,Consumer Durable,115500.0,879,44000.0,14.35,0.33,0,Current,0,True,Approved,Tier 1: Prime Plus
LN042945,2024-09-16,Two-Wheeler,96600.0,890,55000.0,14.17,0.183,0,Current,0,True,Approved,Tier 1: Prime Plus
LN042946,2024-11-12,Consumer Durable,86300.0,882,16000.0,14.3,0.333,0,Current,0,True,Approved,Tier 1: Prime Plus
LN042948,2025-07-02,Two-Wheeler,36600.0,795,43000.0,15.75,0.301,0,Current,0,True,Approved,Tier 2: Prime
LN042949,2026-05-03,Personal Loan,71200.0,746,188000.0,16.57,0.394,14,Stage 1,0,True,Approved,Tier 3: Near Prime
LN042950,2025-10-01,Two-Wheeler,100300.0,715,72000.0,17.08,0.32,0,Current,0,True,Approved,Tier 3: Near Prime
LN042953,2025-08-06,Consumer Durable,39900.0,755,54000.0,16.42,0.427,8,Stage 1,0,True,Approved,Tier 2: Prime
LN042956,2025-05-06,Two-Wheeler,127800.0,724,114000.0,16.93,0.405,0,Current,0,True,Approved,Tier 3: Near Prime
LN042960,2025-11-03,Consumer Durable,170400.0,793,56000.0,15.78,0.194,0,Current,0,True,Approved,Tier 2: Prime
LN042962,2025-08-15,Two-Wheeler,41900.0,715,97000.0,17.08,0.537,0,Current,0,True,Approved,Tier 3: Near Prime
LN042963,2024-12-08,Consumer Durable,140300.0,724,38000.0,16.93,0.443,0,Current,0,True,Approved,Tier 3: Near Prime
LN042967,2026-06-20,Two-Wheeler,168800.0,693,128000.0,17.45,0.185,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN042969,2024-08-13,Two-Wheeler,21700.0,719,107000.0,17.02,0.454,0,Current,0,True,Approved,Tier 3: Near Prime
LN042970,2026-03-01,Two-Wheeler,56700.0,673,46000.0,17.78,0.264,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN042977,2025-02-06,Two-Wheeler,36200.0,708,144000.0,17.2,0.295,77,Stage 2,0,True,Approved,Tier 3: Near Prime
LN042980,2024-11-09,Two-Wheeler,22700.0,665,88000.0,17.92,0.391,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN042982,2025-12-29,Two-Wheeler,87000.0,704,114000.0,17.27,0.33,24,Stage 1,0,True,Approved,Tier 3: Near Prime
LN042985,2024-11-02,Two-Wheeler,38200.0,766,88000.0,16.23,0.393,12,Stage 1,0,True,Approved,Tier 2: Prime
LN042987,2025-11-24,Consumer Durable,23200.0,789,70000.0,15.85,0.387,0,Current,0,True,Approved,Tier 2: Prime
LN042989,2025-08-16,Personal Loan,65600.0,740,408000.0,16.67,0.419,0,Current,0,True,Approved,Tier 3: Near Prime
LN042990,2025-06-15,Personal Loan,73800.0,823,612000.0,15.28,0.54,0,Current,0,True,Approved,Tier 1: Prime Plus
LN042991,2026-05-10,Consumer Durable,35800.0,696,26000.0,17.4,0.204,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN042999,2026-03-20,Personal Loan,139100.0,775,514000.0,16.08,0.287,52,Stage 2,0,True,Approved,Tier 2: Prime
LN043003,2025-06-29,Personal Loan,123000.0,690,555000.0,17.5,0.46,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043005,2024-12-27,Two-Wheeler,66900.0,878,140000.0,14.37,0.544,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043006,2026-06-29,Consumer Durable,29400.0,858,71000.0,14.7,0.447,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043010,2026-03-28,Two-Wheeler,92500.0,677,84000.0,17.72,0.343,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043013,2025-10-25,Two-Wheeler,46000.0,824,125000.0,15.27,0.323,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043016,2024-08-24,Consumer Durable,39400.0,682,72000.0,17.63,0.405,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043020,2025-03-11,Personal Loan,63200.0,882,489000.0,14.3,0.453,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043022,2025-09-05,Personal Loan,134200.0,734,917000.0,16.77,0.401,0,Current,0,True,Approved,Tier 3: Near Prime
LN043025,2025-12-20,Two-Wheeler,70100.0,675,61000.0,17.75,0.222,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043027,2025-09-03,Two-Wheeler,83600.0,878,96000.0,14.37,0.48,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043029,2025-03-05,Consumer Durable,27100.0,835,25000.0,15.08,0.453,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043030,2025-06-03,Two-Wheeler,70100.0,767,131000.0,16.22,0.36,0,Current,0,True,Approved,Tier 2: Prime
LN043032,2025-06-02,Consumer Durable,55100.0,842,36000.0,14.97,0.468,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043033,2025-08-03,Personal Loan,56300.0,712,287000.0,17.13,0.509,73,Stage 2,0,True,Approved,Tier 3: Near Prime
LN043034,2024-11-28,Consumer Durable,29700.0,736,34000.0,16.73,0.361,0,Current,0,True,Approved,Tier 3: Near Prime
LN043038,2025-07-24,Personal Loan,112900.0,816,311000.0,15.4,0.535,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043040,2026-07-08,Two-Wheeler,163800.0,674,121000.0,17.77,0.364,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043045,2025-12-13,Consumer Durable,44600.0,852,16000.0,14.8,0.25,61,Stage 2,0,True,Approved,Tier 1: Prime Plus
LN043050,2025-04-29,Personal Loan,68400.0,900,153000.0,14.0,0.283,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043052,2026-02-11,Two-Wheeler,30600.0,781,47000.0,15.98,0.455,0,Current,0,True,Approved,Tier 2: Prime
LN043055,2025-03-28,Two-Wheeler,93700.0,781,147000.0,15.98,0.462,0,Current,0,True,Approved,Tier 2: Prime
LN043057,2024-12-15,Two-Wheeler,80000.0,707,98000.0,17.22,0.533,0,Current,0,True,Approved,Tier 3: Near Prime
LN043058,2025-05-03,Consumer Durable,76600.0,735,16000.0,16.75,0.164,35,Stage 2,0,True,Approved,Tier 3: Near Prime
LN043061,2026-03-28,Two-Wheeler,61900.0,652,137000.0,18.13,0.51,78,Stage 2,0,True,Approved,Tier 4: Sub-Prime
LN043065,2024-09-18,Two-Wheeler,148500.0,660,90000.0,18.0,0.274,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043067,2025-06-13,Personal Loan,45500.0,752,65000.0,16.47,0.164,0,Current,0,True,Approved,Tier 2: Prime
LN043069,2026-03-20,Two-Wheeler,38800.0,678,55000.0,17.7,0.36,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043071,2025-03-23,Personal Loan,149600.0,821,706000.0,15.32,0.487,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043072,2026-04-25,Two-Wheeler,69600.0,737,44000.0,16.72,0.382,12,Stage 1,0,True,Approved,Tier 3: Near Prime
LN043073,2026-01-26,Two-Wheeler,39300.0,777,66000.0,16.05,0.486,0,Current,0,True,Approved,Tier 2: Prime
LN043074,2025-12-30,Two-Wheeler,66300.0,687,110000.0,17.55,0.179,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043076,2025-10-30,Two-Wheeler,44000.0,876,148000.0,14.4,0.347,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043077,2026-07-23,Consumer Durable,25200.0,822,61000.0,15.3,0.254,12,Stage 1,0,True,Approved,Tier 1: Prime Plus
LN043079,2025-01-17,Personal Loan,77500.0,719,616000.0,17.02,0.509,14,Stage 1,0,True,Approved,Tier 3: Near Prime
LN043081,2026-01-07,Two-Wheeler,17400.0,810,45000.0,15.5,0.24,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043082,2025-05-31,Two-Wheeler,29800.0,732,111000.0,16.8,0.509,0,Current,0,True,Approved,Tier 3: Near Prime
LN043085,2025-01-31,Consumer Durable,71200.0,707,41000.0,17.22,0.319,0,Current,0,True,Approved,Tier 3: Near Prime
LN043087,2026-03-08,Consumer Durable,56700.0,704,25000.0,17.27,0.245,0,Current,0,True,Approved,Tier 3: Near Prime
LN043088,2025-12-21,Consumer Durable,67200.0,759,70000.0,16.35,0.388,0,Current,0,True,Approved,Tier 2: Prime
LN043094,2025-09-24,Personal Loan,27800.0,745,144000.0,16.58,0.485,0,Current,0,True,Approved,Tier 3: Near Prime
LN043095,2025-10-05,Consumer Durable,52200.0,727,47000.0,16.88,0.162,0,Current,0,True,Approved,Tier 3: Near Prime
LN043096,2025-12-31,Personal Loan,93500.0,762,472000.0,16.3,0.413,0,Current,0,True,Approved,Tier 2: Prime
LN043098,2024-08-26,Two-Wheeler,32100.0,671,128000.0,17.82,0.363,17,Stage 1,0,True,Approved,Tier 4: Sub-Prime
LN043100,2025-10-19,Consumer Durable,66600.0,685,32000.0,17.58,0.223,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043104,2024-08-21,Consumer Durable,84600.0,746,39000.0,16.57,0.31,0,Current,0,True,Approved,Tier 3: Near Prime
LN043105,2025-03-10,Personal Loan,61200.0,815,351000.0,15.42,0.33,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043107,2025-06-22,Personal Loan,45300.0,742,433000.0,16.63,0.467,0,Current,0,True,Approved,Tier 3: Near Prime
LN043110,2025-08-21,Consumer Durable,69000.0,740,64000.0,16.67,0.161,0,Current,0,True,Approved,Tier 3: Near Prime
LN043111,2025-12-28,Consumer Durable,37900.0,652,29000.0,18.13,0.517,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043112,2024-08-11,Consumer Durable,45900.0,706,34000.0,17.23,0.245,0,Current,0,True,Approved,Tier 3: Near Prime
LN043114,2026-01-14,Two-Wheeler,22900.0,651,43000.0,18.15,0.218,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043117,2024-08-02,Consumer Durable,29600.0,703,61000.0,17.28,0.285,0,Current,0,True,Approved,Tier 3: Near Prime
LN043118,2026-07-19,Two-Wheeler,20400.0,734,112000.0,16.77,0.351,0,Current,0,True,Approved,Tier 3: Near Prime
LN043119,2025-12-27,Consumer Durable,19700.0,752,42000.0,16.47,0.544,0,Current,0,True,Approved,Tier 2: Prime
LN043120,2024-12-22,Two-Wheeler,74400.0,741,60000.0,16.65,0.223,0,Current,0,True,Approved,Tier 3: Near Prime
LN043121,2026-02-02,Personal Loan,60600.0,801,224000.0,15.65,0.528,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043128,2024-12-01,Personal Loan,71200.0,854,235000.0,14.77,0.225,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043129,2025-07-25,Consumer Durable,27900.0,716,70000.0,17.07,0.217,0,Current,0,True,Approved,Tier 3: Near Prime
LN043131,2025-10-07,Consumer Durable,54900.0,693,74000.0,17.45,0.267,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043133,2024-09-11,Consumer Durable,26600.0,754,76000.0,16.43,0.312,8,Stage 1,0,True,Approved,Tier 2: Prime
LN043135,2025-12-08,Two-Wheeler,71000.0,795,150000.0,15.75,0.242,0,Current,0,True,Approved,Tier 2: Prime
LN043140,2025-05-30,Consumer Durable,17900.0,758,37000.0,16.37,0.543,0,Current,0,True,Approved,Tier 2: Prime
LN043141,2024-08-20,Personal Loan,79200.0,806,76000.0,15.57,0.376,168,Stage 3 (Default),1,True,Approved,Tier 1: Prime Plus
LN043142,2026-03-04,Personal Loan,76300.0,822,227000.0,15.3,0.546,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043143,2025-11-29,Personal Loan,78000.0,683,367000.0,17.62,0.504,9,Stage 1,0,True,Approved,Tier 4: Sub-Prime
LN043145,2024-08-28,Personal Loan,96100.0,809,292000.0,15.52,0.293,11,Stage 1,0,True,Approved,Tier 1: Prime Plus
LN043150,2026-05-22,Two-Wheeler,101900.0,867,127000.0,14.55,0.318,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043151,2025-10-23,Consumer Durable,26400.0,755,68000.0,16.42,0.455,0,Current,0,True,Approved,Tier 2: Prime
LN043152,2026-05-01,Personal Loan,39800.0,683,78000.0,17.62,0.354,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043153,2024-11-25,Consumer Durable,37700.0,675,70000.0,17.75,0.381,3,Stage 1,0,True,Approved,Tier 4: Sub-Prime
LN043154,2026-03-20,Consumer Durable,79400.0,678,60000.0,17.7,0.275,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043155,2025-04-14,Two-Wheeler,25600.0,650,59000.0,18.17,0.433,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043156,2025-04-14,Consumer Durable,105200.0,781,29000.0,15.98,0.466,0,Current,0,True,Approved,Tier 2: Prime
LN043162,2025-11-10,Two-Wheeler,57400.0,739,42000.0,16.68,0.465,0,Current,0,True,Approved,Tier 3: Near Prime
LN043165,2025-08-04,Two-Wheeler,59100.0,777,80000.0,16.05,0.389,61,Stage 2,0,True,Approved,Tier 2: Prime
LN043166,2026-03-19,Two-Wheeler,69100.0,775,69000.0,16.08,0.297,0,Current,0,True,Approved,Tier 2: Prime
LN043168,2025-07-07,Two-Wheeler,63000.0,667,81000.0,17.88,0.504,15,Stage 1,0,True,Approved,Tier 4: Sub-Prime
LN043171,2024-08-08,Consumer Durable,19500.0,691,28000.0,17.48,0.43,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043172,2025-07-16,Consumer Durable,35200.0,710,37000.0,17.17,0.192,0,Current,0,True,Approved,Tier 3: Near Prime
LN043173,2024-10-01,Two-Wheeler,59700.0,689,110000.0,17.52,0.228,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043174,2026-01-10,Consumer Durable,62900.0,745,24000.0,16.58,0.125,0,Current,0,True,Approved,Tier 3: Near Prime
LN043175,2024-08-18,Consumer Durable,15000.0,659,37000.0,18.02,0.318,36,Stage 2,0,True,Approved,Tier 4: Sub-Prime
LN043177,2024-10-25,Personal Loan,96300.0,653,200000.0,18.12,0.426,26,Stage 1,0,True,Approved,Tier 4: Sub-Prime
LN043179,2024-08-17,Personal Loan,116400.0,692,119000.0,17.47,0.462,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043180,2025-11-22,Two-Wheeler,35900.0,741,143000.0,16.65,0.464,0,Current,0,True,Approved,Tier 3: Near Prime
LN043182,2025-03-22,Consumer Durable,65800.0,772,18000.0,16.13,0.295,0,Current,0,True,Approved,Tier 2: Prime
LN043184,2025-01-28,Two-Wheeler,96200.0,708,84000.0,17.2,0.512,0,Current,0,True,Approved,Tier 3: Near Prime
LN043187,2026-01-22,Two-Wheeler,21300.0,765,73000.0,16.25,0.469,0,Current,0,True,Approved,Tier 2: Prime
LN043189,2024-08-27,Consumer Durable,44400.0,704,21000.0,17.27,0.208,0,Current,0,True,Approved,Tier 3: Near Prime
LN043193,2025-04-23,Consumer Durable,127600.0,821,78000.0,15.32,0.366,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043195,2025-02-16,Two-Wheeler,75600.0,767,90000.0,16.22,0.452,0,Current,0,True,Approved,Tier 2: Prime
LN043199,2026-03-24,Consumer Durable,81000.0,736,73000.0,16.73,0.28,0,Current,0,True,Approved,Tier 3: Near Prime
LN043207,2024-11-02,Personal Loan,61000.0,680,350000.0,17.67,0.514,29,Stage 1,0,True,Approved,Tier 4: Sub-Prime
LN043208,2025-06-28,Two-Wheeler,53800.0,722,123000.0,16.97,0.479,0,Current,0,True,Approved,Tier 3: Near Prime
LN043210,2026-07-05,Consumer Durable,46600.0,811,54000.0,15.48,0.239,85,Stage 2,0,True,Approved,Tier 1: Prime Plus
LN043214,2026-05-15,Two-Wheeler,37700.0,759,64000.0,16.35,0.332,0,Current,0,True,Approved,Tier 2: Prime
LN043216,2024-10-06,Consumer Durable,56700.0,683,73000.0,17.62,0.441,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043217,2024-09-01,Personal Loan,79200.0,847,432000.0,14.88,0.506,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043219,2025-12-19,Two-Wheeler,56400.0,681,108000.0,17.65,0.444,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043220,2025-02-04,Two-Wheeler,48900.0,688,86000.0,17.53,0.184,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043226,2026-07-09,Consumer Durable,23200.0,824,52000.0,15.27,0.302,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043227,2025-06-26,Personal Loan,178200.0,716,76000.0,17.07,0.207,0,Current,0,True,Approved,Tier 3: Near Prime
LN043229,2025-02-15,Two-Wheeler,43700.0,760,130000.0,16.33,0.457,122,Stage 3 (Default),1,True,Approved,Tier 2: Prime
LN043231,2024-12-02,Consumer Durable,20000.0,798,42000.0,15.7,0.318,0,Current,0,True,Approved,Tier 2: Prime
LN043232,2025-01-12,Two-Wheeler,192200.0,803,110000.0,15.62,0.399,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043234,2026-07-28,Consumer Durable,83500.0,778,74000.0,16.03,0.31,0,Current,0,True,Approved,Tier 2: Prime
LN043235,2025-12-19,Personal Loan,49100.0,705,163000.0,17.25,0.274,119,Stage 3 (Default),1,True,Approved,Tier 3: Near Prime
LN043237,2026-03-05,Consumer Durable,90300.0,744,28000.0,16.6,0.275,53,Stage 2,0,True,Approved,Tier 3: Near Prime
LN043238,2024-11-01,Consumer Durable,67300.0,654,53000.0,18.1,0.223,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043243,2024-08-27,Consumer Durable,31400.0,851,36000.0,14.82,0.253,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043245,2025-03-06,Personal Loan,39200.0,792,137000.0,15.8,0.55,0,Current,0,True,Approved,Tier 2: Prime
LN043246,2024-12-28,Consumer Durable,77500.0,790,64000.0,15.83,0.256,51,Stage 2,0,True,Approved,Tier 2: Prime
LN043251,2026-04-16,Consumer Durable,60300.0,694,75000.0,17.43,0.521,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043253,2025-08-14,Personal Loan,34200.0,762,258000.0,16.3,0.49,0,Current,0,True,Approved,Tier 2: Prime
LN043254,2024-09-16,Consumer Durable,18300.0,840,52000.0,15.0,0.467,7,Stage 1,0,True,Approved,Tier 1: Prime Plus
LN043255,2025-10-11,Personal Loan,265000.0,743,720000.0,16.62,0.501,0,Current,0,True,Approved,Tier 3: Near Prime
LN043258,2024-08-12,Consumer Durable,15900.0,766,55000.0,16.23,0.394,170,Stage 3 (Default),1,True,Approved,Tier 2: Prime
LN043260,2024-08-30,Personal Loan,92800.0,762,407000.0,16.3,0.447,0,Current,0,True,Approved,Tier 2: Prime
LN043261,2026-06-29,Consumer Durable,60000.0,692,73000.0,17.47,0.175,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043263,2024-08-01,Consumer Durable,53200.0,780,59000.0,16.0,0.51,0,Current,0,True,Approved,Tier 2: Prime
LN043264,2024-09-24,Personal Loan,28800.0,797,90000.0,15.72,0.384,0,Current,0,True,Approved,Tier 2: Prime
LN043266,2024-12-29,Consumer Durable,42700.0,713,74000.0,17.12,0.517,0,Current,0,True,Approved,Tier 3: Near Prime
LN043267,2025-02-07,Two-Wheeler,94800.0,767,54000.0,16.22,0.356,0,Current,0,True,Approved,Tier 2: Prime
LN043270,2026-06-17,Two-Wheeler,33300.0,701,46000.0,17.32,0.481,3,Stage 1,0,True,Approved,Tier 3: Near Prime
LN043272,2025-12-26,Personal Loan,64200.0,683,146000.0,17.62,0.493,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043273,2026-03-18,Two-Wheeler,43200.0,722,88000.0,16.97,0.547,56,Stage 2,0,True,Approved,Tier 3: Near Prime
LN043274,2026-05-25,Two-Wheeler,54800.0,788,42000.0,15.87,0.51,0,Current,0,True,Approved,Tier 2: Prime
LN043275,2025-08-16,Consumer Durable,302100.0,860,15000.0,14.67,0.187,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043276,2024-12-04,Two-Wheeler,37500.0,702,73000.0,17.3,0.289,33,Stage 2,0,True,Approved,Tier 3: Near Prime
LN043284,2025-12-03,Two-Wheeler,56400.0,704,74000.0,17.27,0.442,0,Current,0,True,Approved,Tier 3: Near Prime
LN043285,2026-02-25,Two-Wheeler,40600.0,759,150000.0,16.35,0.389,0,Current,0,True,Approved,Tier 2: Prime
LN043286,2026-03-27,Personal Loan,43000.0,810,59000.0,15.5,0.546,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043287,2025-11-03,Two-Wheeler,37400.0,743,133000.0,16.62,0.271,0,Current,0,True,Approved,Tier 3: Near Prime
LN043288,2025-06-04,Consumer Durable,53800.0,812,75000.0,15.47,0.315,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043289,2026-04-13,Two-Wheeler,51800.0,741,45000.0,16.65,0.194,0,Current,0,True,Approved,Tier 3: Near Prime
LN043297,2024-11-29,Consumer Durable,35500.0,742,58000.0,16.63,0.382,0,Current,0,True,Approved,Tier 3: Near Prime
LN043299,2025-02-08,Personal Loan,54400.0,703,156000.0,17.28,0.224,0,Current,0,True,Approved,Tier 3: Near Prime
LN043300,2025-12-31,Personal Loan,79200.0,704,594000.0,17.27,0.45,26,Stage 1,0,True,Approved,Tier 3: Near Prime
LN043302,2025-05-14,Two-Wheeler,85600.0,678,64000.0,17.7,0.298,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN043303,2026-03-18,Consumer Durable,52600.0,743,79000.0,16.62,0.162,0,Current,0,True,Approved,Tier 3: Near Prime
LN043304,2024-10-27,Two-Wheeler,58000.0,753,80000.0,16.45,0.244,0,Current,0,True,Approved,Tier 2: Prime
LN043305,2025-04-03,Consumer Durable,42000.0,739,33000.0,16.68,0.375,0,Current,0,True,Approved,Tier 3: Near Prime
LN043306,2025-09-28,Personal Loan,40300.0,848,483000.0,14.87,0.542,0,Current,0,True,Approved,Tier 1: Prime Plus
LN043308,2026-02-20,Personal Loan,74300.0,720,461000.0,17.0,0.544,0,Current,0,True,Approved,Tier 3: Near Prime
