loan_id,origination_date,loan_product,monthly_income_inr,cibil_score,loan_amount_inr,interest_rate_pct,dti_ratio,days_past_due,ind_as_stage,default_flag
LN040538,2024-12-31,Personal Loan,81100.0,769,967000.0,16.18,0.837,0,Current,0
LN040539,2026-01-22,Personal Loan,60500.0,825,877000.0,15.25,0.659,0,Current,0
LN040540,2026-07-27,Personal Loan,67900.0,678,331000.0,17.7,0.407,0,Current,0
LN040541,2025-01-11,Two-Wheeler,42900.0,838,138000.0,15.03,0.372,0,Current,0
LN040542,2025-10-16,Personal Loan,33300.0,497,459000.0,20.72,0.985,34,Stage 2,0
LN040543,2026-04-04,Personal Loan,54200.0,745,847000.0,16.58,0.907,0,Current,0
LN040544,2025-10-08,Consumer Durable,15000.0,756,71000.0,16.4,0.648,0,Current,0
LN040545,2025-11-22,Two-Wheeler,63000.0,765,65000.0,16.25,0.455,0,Current,0
LN040546,2025-10-14,Personal Loan,82600.0,816,397000.0,15.4,0.299,84,Stage 2,0
LN040547,2026-07-16,Personal Loan,71100.0,787,515000.0,15.88,0.479,0,Current,0
LN040548,2026-01-10,Consumer Durable,34000.0,789,51000.0,15.85,0.284,0,Current,0
LN040549,2026-05-25,Consumer Durable,15000.0,550,21000.0,19.83,0.427,0,Current,0
LN040550,2025-08-14,Personal Loan,72700.0,666,906000.0,17.9,0.884,0,Current,0
LN040551,2024-09-26,Personal Loan,30500.0,697,642000.0,17.38,0.977,0,Current,0
LN040552,2025-10-07,Personal Loan,22600.0,779,213000.0,16.02,0.741,0,Current,0
LN040553,2026-04-17,Personal Loan,86600.0,790,442000.0,15.83,0.426,0,Current,0
LN040554,2026-06-17,Personal Loan,21700.0,650,93000.0,18.17,0.375,0,Current,0
LN040555,2025-11-20,Two-Wheeler,44200.0,754,61000.0,16.43,0.312,0,Current,0
LN040556,2025-12-27,Personal Loan,142400.0,640,89000.0,18.33,0.48,0,Current,0
LN040557,2025-03-26,Personal Loan,32800.0,770,952000.0,16.17,1.231,0,Current,0
LN040558,2025-09-13,Two-Wheeler,25900.0,793,56000.0,15.78,0.293,0,Current,0
LN040559,2026-01-11,Consumer Durable,66500.0,818,65000.0,15.37,0.263,0,Current,0
LN040560,2025-06-17,Personal Loan,59600.0,621,55000.0,18.65,0.441,83,Stage 2,0
LN040561,2025-08-28,Two-Wheeler,18100.0,655,122000.0,18.08,0.569,0,Current,0
LN040562,2026-05-15,Personal Loan,50600.0,505,962000.0,20.58,0.957,4,Stage 1,0
LN040563,2026-07-16,Personal Loan,99400.0,787,869000.0,15.88,0.658,0,Current,0
LN040564,2026-01-18,Consumer Durable,113500.0,827,41000.0,15.22,0.143,0,Current,0
LN040565,2026-06-28,Personal Loan,41900.0,640,803000.0,18.33,0.861,0,Current,0
LN040566,2026-06-21,Two-Wheeler,66000.0,654,114000.0,18.1,0.341,0,Current,0
LN040567,2025-06-06,Personal Loan,67900.0,801,98000.0,15.65,0.503,0,Current,0
LN040568,2024-11-30,Personal Loan,89800.0,698,644000.0,17.37,0.739,0,Current,0
LN040569,2025-07-17,Two-Wheeler,46400.0,815,61000.0,15.42,0.373,0,Current,0
LN040570,2025-12-26,Personal Loan,106600.0,717,763000.0,17.05,0.358,13,Stage 1,0
LN040571,2025-12-09,Personal Loan,31600.0,764,291000.0,16.27,0.504,0,Current,0
LN040572,2026-03-21,Two-Wheeler,78300.0,666,66000.0,17.9,0.505,19,Stage 1,0
LN040573,2026-05-13,Personal Loan,26900.0,722,70000.0,16.97,0.408,0,Current,0
LN040574,2025-10-24,Personal Loan,16700.0,509,877000.0,20.52,2.234,17,Stage 1,0
LN040575,2025-10-09,Two-Wheeler,70800.0,872,59000.0,14.47,0.276,0,Current,0
LN040576,2026-03-21,Personal Loan,288700.0,765,529000.0,16.25,0.384,0,Current,0
LN040577,2025-07-11,Two-Wheeler,59400.0,697,87000.0,17.38,0.41,0,Current,0
LN040578,2026-07-24,Consumer Durable,43200.0,684,20000.0,17.6,0.513,0,Current,0
LN040579,2025-02-01,Personal Loan,103300.0,599,503000.0,19.02,0.489,25,Stage 1,0
LN040580,2026-07-21,Personal Loan,37500.0,633,61000.0,18.45,0.519,141,Stage 3 (Default),1
LN040581,2026-07-21,Two-Wheeler,17000.0,750,43000.0,16.5,0.479,0,Current,0
LN040582,2025-05-26,Personal Loan,86300.0,719,990000.0,17.02,0.64,0,Current,0
LN040583,2025-10-22,Two-Wheeler,124600.0,779,147000.0,16.02,0.391,2,Stage 1,0
LN040584,2025-07-30,Personal Loan,53000.0,634,499000.0,18.43,0.634,0,Current,0
LN040585,2025-03-20,Personal Loan,59100.0,826,984000.0,15.23,0.946,0,Current,0
LN040586,2026-05-21,Personal Loan,34000.0,664,519000.0,17.93,0.675,48,Stage 2,0
LN040587,2025-03-20,Two-Wheeler,44500.0,636,96000.0,18.4,0.262,0,Current,0
LN040588,2026-05-07,Personal Loan,56000.0,678,397000.0,17.7,0.411,0,Current,0
LN040589,2025-04-24,Consumer Durable,50400.0,842,60000.0,14.97,0.319,0,Current,0
LN040590,2025-11-29,Two-Wheeler,50100.0,783,53000.0,15.95,0.537,0,Current,0
LN040591,2025-07-19,Personal Loan,15000.0,639,236000.0,18.35,0.907,0,Current,0
LN040592,2026-07-03,Personal Loan,54100.0,658,731000.0,18.03,0.797,0,Current,0
LN040593,2025-06-16,Personal Loan,22100.0,532,841000.0,20.13,1.667,0,Current,0
LN040594,2025-08-28,Two-Wheeler,65200.0,758,131000.0,16.37,0.189,0,Current,0
LN040595,2025-07-07,Consumer Durable,92500.0,700,34000.0,17.33,0.337,0,Current,0
LN040596,2025-04-29,Personal Loan,68600.0,658,831000.0,18.03,0.54,0,Current,0
LN040597,2025-07-26,Personal Loan,24600.0,836,894000.0,15.07,1.53,37,Stage 2,0
LN040598,2026-06-19,Personal Loan,29700.0,900,795000.0,14.0,1.024,0,Current,0
LN040599,2026-06-09,Personal Loan,47100.0,750,610000.0,16.5,0.768,0,Current,0
LN040600,2025-10-02,Two-Wheeler,81800.0,744,127000.0,16.6,0.419,0,Current,0
LN040601,2025-08-15,Personal Loan,89000.0,738,907000.0,16.7,0.549,0,Current,0
LN040602,2024-11-26,Personal Loan,60900.0,719,448000.0,17.02,0.733,0,Current,0
LN040603,2026-06-09,Two-Wheeler,27500.0,603,104000.0,18.95,0.594,0,Current,0
LN040604,2025-07-30,Personal Loan,99100.0,660,964000.0,18.0,0.758,11,Stage 1,0
LN040605,2026-03-26,Personal Loan,48300.0,717,835000.0,17.05,0.788,0,Current,0
LN040606,2026-02-14,Personal Loan,38600.0,792,998000.0,15.8,1.199,8,Stage 1,0
LN040607,2024-08-03,Two-Wheeler,36600.0,692,101000.0,17.47,0.267,0,Current,0
LN040608,2025-11-23,Personal Loan,19700.0,846,715000.0,14.9,1.685,4,Stage 1,0
LN040609,2026-06-09,Personal Loan,94800.0,807,996000.0,15.55,0.505,0,Current,0
LN040610,2025-05-05,Personal Loan,45500.0,717,557000.0,17.05,0.587,0,Current,0
LN040611,2026-05-20,Personal Loan,32400.0,704,774000.0,17.27,0.983,0,Current,0
LN040612,2025-08-16,Personal Loan,70600.0,743,762000.0,16.62,0.673,0,Current,0
LN040613,2025-12-03,Personal Loan,78600.0,766,85000.0,16.23,0.361,0,Current,0
LN040614,2025-05-05,Personal Loan,17300.0,726,890000.0,16.9,2.297,72,Stage 2,0
LN040615,2026-05-17,Personal Loan,124300.0,737,793000.0,16.72,0.485,0,Current,0
LN040616,2024-09-17,Personal Loan,185900.0,798,324000.0,15.7,0.363,0,Current,0
LN040617,2026-06-23,Two-Wheeler,52100.0,717,136000.0,17.05,0.408,0,Current,0
LN040618,2026-01-29,Two-Wheeler,56600.0,795,105000.0,15.75,0.476,0,Current,0
LN040619,2026-01-29,Personal Loan,206100.0,694,456000.0,17.43,0.416,69,Stage 2,0
LN040620,2024-08-25,Personal Loan,25400.0,657,397000.0,18.05,0.942,0,Current,0
LN040621,2026-03-13,Personal Loan,35800.0,678,209000.0,17.7,0.329,0,Current,0
LN040622,2025-02-25,Personal Loan,69500.0,694,940000.0,17.43,0.751,0,Current,0
LN040623,2025-05-09,Personal Loan,97600.0,628,863000.0,18.53,0.727,0,Current,0
LN040624,2024-11-29,Personal Loan,50200.0,762,597000.0,16.3,0.577,0,Current,0
LN040625,2025-06-11,Personal Loan,30100.0,673,859000.0,17.78,1.265,9,Stage 1,0
LN040626,2026-04-09,Consumer Durable,106200.0,645,34000.0,18.25,0.447,23,Stage 1,0
LN040627,2026-02-24,Personal Loan,48800.0,744,177000.0,16.6,0.605,37,Stage 2,0
LN040628,2025-04-21,Consumer Durable,49100.0,593,51000.0,19.12,0.22,0,Current,0
LN040629,2025-03-06,Consumer Durable,85600.0,717,75000.0,17.05,0.454,0,Current,0
LN040630,2025-04-24,Consumer Durable,121000.0,695,60000.0,17.42,0.509,0,Current,0
LN040631,2025-11-01,Consumer Durable,56600.0,634,52000.0,18.43,0.281,0,Current,0
LN040632,2024-09-02,Personal Loan,65300.0,763,667000.0,16.28,0.644,0,Current,0
LN040633,2025-11-23,Personal Loan,91800.0,674,477000.0,17.77,0.674,54,Stage 2,0
LN040634,2025-12-17,Personal Loan,42800.0,779,796000.0,16.02,1.112,0,Current,0
LN040635,2026-06-20,Personal Loan,35300.0,745,274000.0,16.58,0.499,0,Current,0
LN040636,2024-09-10,Personal Loan,39300.0,681,838000.0,17.65,1.119,0,Current,0
LN040637,2024-12-09,Consumer Durable,28200.0,860,37000.0,14.67,0.245,0,Current,0
LN040638,2026-05-09,Personal Loan,25500.0,734,597000.0,16.77,1.059,0,Current,0
LN040639,2025-03-27,Personal Loan,185800.0,694,357000.0,17.43,0.236,0,Current,0
LN040640,2025-09-27,Two-Wheeler,28700.0,864,137000.0,14.6,0.41,0,Current,0
LN040641,2025-05-13,Personal Loan,57700.0,692,968000.0,17.47,0.911,0,Current,0
LN040642,2024-08-22,Personal Loan,46600.0,900,596000.0,14.0,0.654,0,Current,0
LN040643,2025-12-26,Personal Loan,92000.0,768,797000.0,16.2,0.451,0,Current,0
LN040644,2025-10-22,Consumer Durable,52600.0,864,76000.0,14.6,0.182,0,Current,0
LN040645,2026-05-30,Two-Wheeler,112700.0,812,87000.0,15.47,0.411,0,Current,0
LN040646,2025-02-26,Two-Wheeler,45400.0,673,114000.0,17.78,0.202,0,Current,0
LN040647,2025-08-02,Personal Loan,56800.0,763,140000.0,16.28,0.586,0,Current,0
LN040648,2025-11-17,Consumer Durable,76900.0,844,45000.0,14.93,0.388,0,Current,0
LN040649,2026-02-27,Personal Loan,55200.0,896,973000.0,14.07,1.072,0,Current,0
LN040650,2025-02-10,Two-Wheeler,67200.0,739,86000.0,16.68,0.401,0,Current,0
LN040651,2026-05-26,Consumer Durable,58100.0,617,44000.0,18.72,0.361,10,Stage 1,0
LN040652,2025-09-14,Two-Wheeler,21000.0,758,50000.0,16.37,0.24,0,Current,0
LN040653,2026-02-08,Two-Wheeler,77600.0,680,84000.0,17.67,0.303,0,Current,0
LN040654,2025-08-28,Personal Loan,99400.0,665,672000.0,17.92,0.599,0,Current,0
LN040655,2024-12-17,Personal Loan,45400.0,796,63000.0,15.73,0.268,0,Current,0
LN040656,2025-04-22,Consumer Durable,43300.0,690,55000.0,17.5,0.514,0,Current,0
LN040657,2025-02-19,Personal Loan,58500.0,745,242000.0,16.58,0.46,0,Current,0
LN040658,2026-02-21,Consumer Durable,157500.0,660,37000.0,18.0,0.25,0,Current,0
LN040659,2025-09-29,Two-Wheeler,41300.0,697,59000.0,17.38,0.448,0,Current,0
LN040660,2026-07-17,Personal Loan,71200.0,650,794000.0,18.17,0.512,0,Current,0
LN040661,2025-06-29,Two-Wheeler,44100.0,844,128000.0,14.93,0.352,0,Current,0
LN040662,2025-07-23,Personal Loan,70200.0,661,690000.0,17.98,0.715,0,Current,0
LN040663,2024-11-24,Personal Loan,22800.0,743,486000.0,16.62,1.184,0,Current,0
LN040664,2026-04-03,Personal Loan,144000.0,785,62000.0,15.92,0.409,0,Current,0
LN040665,2025-04-27,Personal Loan,61100.0,700,658000.0,17.33,0.658,0,Current,0
LN040666,2025-01-25,Consumer Durable,41500.0,783,37000.0,15.95,0.446,117,Stage 3 (Default),1
LN040667,2025-09-19,Personal Loan,42200.0,755,575000.0,16.42,0.597,0,Current,0
LN040668,2025-01-28,Two-Wheeler,57900.0,841,136000.0,14.98,0.212,0,Current,0
LN040669,2026-03-24,Personal Loan,163000.0,780,194000.0,16.0,0.444,0,Current,0
LN040670,2025-07-03,Two-Wheeler,124000.0,808,134000.0,15.53,0.186,0,Current,0
LN040671,2026-04-01,Two-Wheeler,41700.0,771,104000.0,16.15,0.382,0,Current,0
LN040672,2026-04-17,Personal Loan,51900.0,555,66000.0,19.75,0.297,0,Current,0
LN040673,2026-03-16,Consumer Durable,53500.0,636,78000.0,18.4,0.396,0,Current,0
LN040674,2025-09-21,Consumer Durable,15200.0,777,33000.0,16.05,0.37,0,Current,0
LN040675,2026-06-02,Two-Wheeler,42700.0,588,93000.0,19.2,0.489,0,Current,0
LN040676,2024-10-08,Consumer Durable,55600.0,751,63000.0,16.48,0.145,0,Current,0
LN040677,2025-09-28,Two-Wheeler,28400.0,785,104000.0,15.92,0.584,21,Stage 1,0
LN040678,2026-05-15,Consumer Durable,138200.0,791,33000.0,15.82,0.292,71,Stage 2,0
LN040679,2024-10-26,Personal Loan,24900.0,643,581000.0,18.28,1.121,15,Stage 1,0
LN040680,2025-05-04,Personal Loan,26700.0,763,201000.0,16.28,0.58,5,Stage 1,0
LN040681,2025-09-03,Consumer Durable,74200.0,759,67000.0,16.35,0.399,0,Current,0
LN040682,2024-08-11,Personal Loan,57900.0,745,91000.0,16.58,0.25,0,Current,0
LN040683,2026-05-18,Personal Loan,37400.0,731,397000.0,16.82,0.633,0,Current,0
LN040684,2025-03-20,Personal Loan,89700.0,697,846000.0,17.38,0.556,0,Current,0
LN040685,2025-12-20,Personal Loan,56700.0,587,389000.0,19.22,0.421,78,Stage 2,0
LN040686,2025-07-30,Personal Loan,148700.0,859,850000.0,14.68,0.666,0,Current,0
LN040687,2025-08-11,Two-Wheeler,16900.0,778,92000.0,16.03,0.416,0,Current,0
LN040688,2025-03-08,Consumer Durable,35800.0,757,27000.0,16.38,0.522,116,Stage 3 (Default),1
LN040689,2025-07-29,Personal Loan,132300.0,761,895000.0,16.32,0.537,0,Current,0
LN040690,2026-07-29,Two-Wheeler,65400.0,830,87000.0,15.17,0.393,0,Current,0
LN040691,2025-10-21,Personal Loan,46000.0,621,948000.0,18.65,1.001,0,Current,0
LN040692,2025-11-27,Personal Loan,38500.0,615,510000.0,18.75,0.751,0,Current,0
LN040693,2026-03-04,Two-Wheeler,60500.0,567,142000.0,19.55,0.52,0,Current,0
LN040694,2026-04-22,Consumer Durable,24700.0,687,78000.0,17.55,0.379,0,Current,0
LN040695,2026-03-18,Personal Loan,20700.0,730,737000.0,16.83,1.662,0,Current,0
LN040696,2025-09-03,Personal Loan,68700.0,718,72000.0,17.03,0.157,0,Current,0
LN040697,2026-07-16,Personal Loan,81900.0,588,637000.0,19.2,0.398,0,Current,0
LN040698,2025-03-08,Consumer Durable,86200.0,628,39000.0,18.53,0.155,0,Current,0
LN040699,2025-06-18,Personal Loan,37900.0,865,637000.0,14.58,1.045,149,Stage 3 (Default),1
LN040700,2025-07-14,Personal Loan,37000.0,699,362000.0,17.35,0.631,0,Current,0
LN040701,2025-07-23,Consumer Durable,48900.0,693,45000.0,17.45,0.488,0,Current,0
LN040702,2025-12-28,Two-Wheeler,27000.0,794,105000.0,15.77,0.429,0,Current,0
LN040703,2024-09-26,Consumer Durable,73000.0,809,45000.0,15.52,0.459,0,Current,0
LN040704,2025-10-27,Consumer Durable,41000.0,743,71000.0,16.62,0.509,0,Current,0
LN040705,2026-03-14,Personal Loan,47100.0,750,206000.0,16.5,0.256,0,Current,0
LN040706,2025-03-21,Two-Wheeler,44100.0,623,71000.0,18.62,0.431,9,Stage 1,0
LN040707,2026-06-18,Personal Loan,66700.0,752,115000.0,16.47,0.358,0,Current,0
LN040708,2025-11-16,Consumer Durable,58200.0,770,70000.0,16.17,0.529,0,Current,0
LN040709,2026-02-01,Personal Loan,153900.0,798,897000.0,15.7,0.462,32,Stage 2,0
LN040710,2025-02-01,Two-Wheeler,38900.0,676,105000.0,17.73,0.365,0,Current,0
LN040711,2025-06-26,Personal Loan,143700.0,802,960000.0,15.63,0.489,0,Current,0
LN040712,2024-09-29,Personal Loan,16500.0,796,563000.0,15.73,1.607,0,Current,0
LN040713,2025-01-03,Personal Loan,65800.0,685,249000.0,17.58,0.552,0,Current,0
LN040714,2024-12-28,Two-Wheeler,18900.0,788,140000.0,15.87,0.581,0,Current,0
LN040715,2024-12-12,Personal Loan,26500.0,653,982000.0,18.12,1.507,65,Stage 2,0
LN040716,2025-02-20,Personal Loan,27300.0,603,352000.0,18.95,0.835,0,Current,0
LN040717,2026-02-12,Personal Loan,26100.0,682,742000.0,17.63,1.219,85,Stage 2,0
LN040718,2025-11-21,Personal Loan,34000.0,737,305000.0,16.72,0.816,0,Current,0
LN040719,2025-09-14,Two-Wheeler,183600.0,683,127000.0,17.62,0.369,0,Current,0
LN040720,2026-04-14,Personal Loan,28900.0,595,376000.0,19.08,0.592,0,Current,0
LN040721,2025-12-18,Personal Loan,18600.0,755,705000.0,16.42,1.447,25,Stage 1,0
LN040722,2024-09-06,Two-Wheeler,65900.0,708,80000.0,17.2,0.528,56,Stage 2,0
LN040723,2025-12-06,Two-Wheeler,56700.0,634,128000.0,18.43,0.31,0,Current,0
LN040724,2026-03-02,Two-Wheeler,185300.0,704,131000.0,17.27,0.33,0,Current,0
LN040725,2025-03-31,Consumer Durable,47800.0,667,69000.0,17.88,0.156,0,Current,0
LN040726,2024-09-29,Personal Loan,15000.0,721,470000.0,16.98,1.603,101,Stage 3 (Default),1
LN040727,2026-04-13,Consumer Durable,37900.0,702,23000.0,17.3,0.478,0,Current,0
LN040728,2025-12-18,Two-Wheeler,37500.0,756,56000.0,16.4,0.221,0,Current,0
LN040729,2024-09-02,Two-Wheeler,23400.0,701,139000.0,17.32,0.346,0,Current,0
LN040730,2026-01-08,Two-Wheeler,35000.0,557,140000.0,19.72,0.455,0,Current,0
LN040731,2026-06-28,Personal Loan,44800.0,651,326000.0,18.15,0.611,0,Current,0
LN040732,2025-04-18,Personal Loan,47300.0,649,993000.0,18.18,1.043,0,Current,0
LN040733,2026-05-21,Two-Wheeler,21400.0,735,80000.0,16.75,0.438,0,Current,0
LN040734,2025-10-30,Personal Loan,70700.0,720,571000.0,17.0,0.406,125,Stage 3 (Default),1
LN040735,2024-09-01,Two-Wheeler,130800.0,801,128000.0,15.65,0.266,86,Stage 2,0
LN040736,2025-06-28,Two-Wheeler,58000.0,710,85000.0,17.17,0.258,0,Current,0
LN040737,2025-10-20,Personal Loan,95200.0,636,130000.0,18.4,0.24,0,Current,0
LN040738,2024-12-06,Personal Loan,54700.0,733,436000.0,16.78,0.629,0,Current,0
LN040739,2024-12-23,Personal Loan,26200.0,769,384000.0,16.18,0.759,0,Current,0
LN040740,2024-12-04,Personal Loan,57700.0,698,443000.0,17.37,0.687,0,Current,0
LN040741,2024-12-08,Personal Loan,36300.0,781,71000.0,15.98,0.25,0,Current,0
LN040742,2026-04-14,Personal Loan,25200.0,689,534000.0,17.52,0.925,29,Stage 1,0
LN040743,2025-07-26,Personal Loan,46800.0,718,748000.0,17.03,0.717,0,Current,0
LN040744,2026-06-16,Personal Loan,80200.0,721,900000.0,16.98,0.854,0,Current,0
LN040745,2025-09-29,Personal Loan,40000.0,652,605000.0,18.13,0.876,0,Current,0
LN040746,2025-04-01,Consumer Durable,157000.0,682,43000.0,17.63,0.323,0,Current,0
LN040747,2025-06-08,Consumer Durable,86700.0,731,36000.0,16.82,0.155,0,Current,0
LN040748,2025-04-10,Personal Loan,35300.0,746,827000.0,16.57,0.938,0,Current,0
LN040749,2025-06-28,Personal Loan,34700.0,848,313000.0,14.87,0.736,0,Current,0
LN040750,2024-11-16,Personal Loan,177500.0,667,679000.0,17.88,0.256,0,Current,0
LN040751,2024-08-02,Personal Loan,40100.0,789,325000.0,15.85,0.481,0,Current,0
LN040752,2025-06-05,Two-Wheeler,61000.0,765,147000.0,16.25,0.258,0,Current,0
LN040753,2025-09-09,Personal Loan,63100.0,785,116000.0,15.92,0.174,0,Current,0
LN040754,2025-08-16,Personal Loan,17400.0,669,757000.0,17.85,1.854,0,Current,0
LN040755,2025-05-12,Consumer Durable,17600.0,691,46000.0,17.48,0.224,0,Current,0
LN040756,2026-04-04,Consumer Durable,81900.0,673,17000.0,17.78,0.345,0,Current,0
LN040757,2026-02-17,Consumer Durable,26100.0,700,58000.0,17.33,0.22,0,Current,0
LN040758,2026-06-08,Personal Loan,49400.0,763,322000.0,16.28,0.663,0,Current,0
LN040759,2024-08-04,Consumer Durable,19800.0,724,18000.0,16.93,0.447,0,Current,0
LN040760,2025-05-21,Two-Wheeler,40300.0,789,140000.0,15.85,0.567,0,Current,0
LN040761,2025-06-05,Two-Wheeler,55700.0,657,95000.0,18.05,0.183,0,Current,0
LN040762,2025-08-30,Consumer Durable,15000.0,563,78000.0,19.62,0.613,158,Stage 3 (Default),1
LN040763,2025-05-22,Consumer Durable,50600.0,715,31000.0,17.08,0.402,0,Current,0
LN040764,2026-04-26,Two-Wheeler,52300.0,706,57000.0,17.23,0.312,0,Current,0
LN040765,2024-12-15,Personal Loan,37000.0,740,387000.0,16.67,0.784,0,Current,0
LN040766,2025-08-26,Personal Loan,25300.0,745,224000.0,16.58,0.533,0,Current,0
LN040767,2025-02-24,Two-Wheeler,39100.0,604,58000.0,18.93,0.369,0,Current,0
LN040768,2025-08-14,Consumer Durable,39100.0,565,50000.0,19.58,0.176,0,Current,0
LN040769,2025-06-16,Two-Wheeler,155600.0,900,90000.0,14.0,0.374,0,Current,0
LN040770,2025-10-28,Personal Loan,45600.0,832,287000.0,15.13,0.707,0,Current,0
LN040771,2024-10-06,Personal Loan,37100.0,809,696000.0,15.52,0.85,0,Current,0
LN040772,2025-03-04,Personal Loan,45500.0,817,935000.0,15.38,1.036,55,Stage 2,0
LN040773,2025-12-15,Consumer Durable,63200.0,745,26000.0,16.58,0.5,0,Current,0
LN040774,2025-04-29,Personal Loan,61800.0,766,983000.0,16.23,0.886,0,Current,0
LN040775,2025-07-05,Two-Wheeler,64200.0,645,74000.0,18.25,0.297,0,Current,0
LN040776,2026-01-27,Consumer Durable,70400.0,730,58000.0,16.83,0.186,0,Current,0
LN040777,2025-05-21,Personal Loan,20400.0,749,740000.0,16.52,1.579,0,Current,0
LN040778,2026-05-20,Consumer Durable,66800.0,839,75000.0,15.02,0.309,63,Stage 2,0
LN040779,2025-11-07,Consumer Durable,54700.0,541,68000.0,19.98,0.436,152,Stage 3 (Default),1
LN040780,2026-01-04,Personal Loan,33700.0,882,899000.0,14.3,1.055,0,Current,0
LN040781,2025-03-14,Personal Loan,52300.0,781,262000.0,15.98,0.583,0,Current,0
LN040782,2026-02-01,Two-Wheeler,45900.0,753,114000.0,16.45,0.336,137,Stage 3 (Default),1
LN040783,2026-07-12,Personal Loan,48400.0,723,982000.0,16.95,1.145,0,Current,0
LN040784,2025-03-09,Two-Wheeler,54400.0,698,142000.0,17.37,0.565,0,Current,0
LN040785,2026-04-17,Two-Wheeler,17900.0,611,88000.0,18.82,0.481,0,Current,0
LN040786,2026-05-18,Personal Loan,57400.0,703,217000.0,17.28,0.286,0,Current,0
LN040787,2025-12-17,Personal Loan,72400.0,750,783000.0,16.5,0.514,0,Current,0
LN040788,2026-06-21,Personal Loan,56700.0,705,823000.0,17.25,0.966,0,Current,0
LN040789,2025-06-17,Personal Loan,31700.0,753,870000.0,16.45,1.43,50,Stage 2,0
LN040790,2024-09-23,Two-Wheeler,29200.0,739,55000.0,16.68,0.242,4,Stage 1,0
LN040791,2025-07-11,Two-Wheeler,54700.0,620,124000.0,18.67,0.546,0,Current,0
LN040792,2026-03-04,Personal Loan,79400.0,646,176000.0,18.23,0.355,0,Current,0
LN040793,2025-10-10,Two-Wheeler,107500.0,733,74000.0,16.78,0.154,0,Current,0
LN040794,2024-10-01,Personal Loan,77600.0,584,301000.0,19.27,0.423,0,Current,0
LN040795,2026-03-14,Consumer Durable,66600.0,822,46000.0,15.3,0.357,0,Current,0
LN040796,2025-03-08,Personal Loan,15000.0,783,941000.0,15.95,2.44,15,Stage 1,0
LN040797,2024-08-09,Personal Loan,33900.0,687,893000.0,17.55,1.246,0,Current,0
LN040798,2026-01-24,Two-Wheeler,59100.0,672,87000.0,17.8,0.223,0,Current,0
LN040799,2026-02-02,Two-Wheeler,32600.0,698,44000.0,17.37,0.263,0,Current,0
LN040800,2024-12-12,Personal Loan,28100.0,713,825000.0,17.12,1.162,0,Current,0
LN040801,2024-11-19,Personal Loan,25900.0,660,202000.0,18.0,0.561,0,Current,0
LN040802,2024-09-02,Personal Loan,141300.0,757,664000.0,16.38,0.297,148,Stage 3 (Default),1
LN040803,2026-05-24,Personal Loan,22500.0,756,762000.0,16.4,1.384,40,Stage 2,0
LN040804,2026-04-22,Personal Loan,43200.0,711,838000.0,17.15,0.909,0,Current,0
LN040805,2025-04-08,Two-Wheeler,31700.0,796,54000.0,15.73,0.504,0,Current,0
LN040806,2026-05-13,Consumer Durable,29200.0,848,24000.0,14.87,0.49,0,Current,0
LN040807,2024-11-30,Two-Wheeler,62700.0,608,63000.0,18.87,0.497,0,Current,0
LN040808,2025-10-07,Personal Loan,80300.0,805,579000.0,15.58,0.362,0,Current,0
LN040809,2025-01-07,Consumer Durable,24200.0,638,65000.0,18.37,0.265,0,Current,0
LN040810,2024-12-24,Personal Loan,50600.0,619,639000.0,18.68,0.938,0,Current,0
LN040811,2024-09-04,Personal Loan,45800.0,641,382000.0,18.32,0.474,0,Current,0
LN040812,2025-05-20,Two-Wheeler,37400.0,752,89000.0,16.47,0.255,0,Current,0
LN040813,2025-12-27,Personal Loan,28000.0,629,987000.0,18.52,1.723,0,Current,0
LN040814,2025-01-09,Personal Loan,95300.0,680,366000.0,17.67,0.427,60,Stage 2,0
LN040815,2025-03-07,Personal Loan,26400.0,732,365000.0,16.8,0.991,0,Current,0
